label,message
0,Ü still attending da talks?
0,No probs hon! How you doinat the mo?
0,K I will take care of it
0,I take it we did not have the phone callon Friday. Can we assume we will not have it this year now?
0,My battery is low babe
0,Shuhui has bought ron's present it is a swatch watch...
0,"Yeah there is quite a bit left, I will swing by tomorrow when I get up"
0,Babe? You said 2 hours and it is been almost 4 ... Is your internet down ?
0,K I will be sure to get up before noon and see what is what
0,K...k...yesterday i was in cbe .
0,Went to ganesh dress shop
1,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
0,Ü collecting you are laptop then going to configure da settings izzit?
0,If you are @ home then come down within 5 min
0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
1,You Are cash-balance is currently 500 pounds - to maximize you are cash-in now send CASH to 86688 only 150p/message. CC: 08718720201 PO BOX 114/14 TCR/W1
0,"Bill, as in: Are there any letters for me. i am expecting one from orange that is not a bill but may still say orange on it."
0,Tell me pa. How is pain de.
0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANNOT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
0,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
0,ALRITE
0,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
0,How do you guys go to see movies on your side.
0,"Sorry,in meeting I will call later"
0,You did not have to tell me that...now i am thinking. Plus he is going to stop all your runs
0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
1,Sorry! YOU can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
0,Nothing lor... A bit bored too... Then y dun you go home early 2 sleep today...
0,What time should I tell my friend to be around?
0,Yes. that will be fine. Love you. Be safe.
0,Thanks chikku..:-) gud nyt:-*
0,Is xy in you are car when you picking me up?
0,"Thanx 4 the time weve spent 2geva, its bin mint! You Are my Baby and all I want is you!xxxx"
0,"Yo, any way we could pick something up tonight?"
0,I have not sent it. He can send me.
0,Fine am simply sitting.
0,Thts god's gift for birds as humans hav some natural gift frm god..
0,Are you coming to day for class.
0,I Am done. Just studyn in library
0,Ok... YOU enjoy you are shows...
0,Anything...
0,Where wuld I be without my baby? The thought alone mite break me and I dont want to go crazy but everyboy needs his lady xxxxxxxx
0,Wat's my dear doing? Sleeping ah?
0,Hi' Test on  &lt;#&gt; rd ....
0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if you r brilliant...1thing.i got d answr.
0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we do not get a hold of somebody its just 4 loko all night
0,Yup n her fren lor. I am meeting my fren at 730.
0,"Yeah, we got one lined up for us"
0,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*"
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,Hey i have booked the pilates and yoga lesson already... Haha
0,Are you ok. What happen to behave like this
1,You have 1 new message. Please call 08712400200.
0,My supervisor find 4 me one lor i thk his students. I have not ask her yet. Tell you aft i ask her.
0,"Hello. No news on job, they are making me wait a fifth week! Yeah i am up for some woozles and weasels... In exeter still, but be home about 3. "
0,No message..no responce..what happend?
1,We currently have a message awaiting your collection. To collect your message just call 08718723815.
0,"Hey babe, sorry i did not get sooner. Gary can come and fix it because he thinks he knows what it is but he does not go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I do not know if it might be cheaper to find someone there ? We do not have any second hand machines at all right now, let me know what you want to do babe"
0,make that 3! 4 fucks sake?! x
0,Leave it. YOU will always be ignorant.
0,Nope but i will b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
0,at bruce b downs &amp; fletcher now
0,Where are you ? You said you would be here when I woke ... :-(
0,Hey now am free you can call me.
0,Tell me who is this pls:-)
1,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact YOU! Call 08714714011"
0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
0,Id have to check but there is only like 1 bowls worth left
0,Yes there were many sweets
0,I would but I am still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.
1,YOU have a secret admirer. REVEAL who thinks YOU R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per message recd. Cust care 07821230901
0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
0,Sir send to group mail check it.
0,I am doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got about 7 n half pages..
0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
0,You do not know you jabo me abi.
1,"Do you ever notice that when you are driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
0,"Are you being good, baby? :)"
0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
0,"Mostly sports type..lyk footbl,crckt.."
0,Ma head dey swell oh. Thanks for making my day
0,YOU should make a fb list
0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 did not move... He said:""if it is made by my students,this will not even start........ Datz confidence.."
0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
0,Happy New Year Princess!
0,"I will text carlos and let you know, hang on"
0,"Do not worry, * is easy once have ingredients!"
0,I love you 2 my little pocy bell I am sorry but I love you
0,"Ok omw now, you at castor?"
0,Yar lor... Keep raining non stop... Or you wan 2 go elsewhere?
1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
0,What you mean you almost done? Done wif sleeping? But i tot you going to take a nap.. Yup i send her liao so i am picking her up at ard 4 smth lor..
0,"7 wonders in My WORLD 7th You 6th You Are style 5th You Are smile 4th You Are Personality 3rd You Are Nature 2nd You Are SMS and 1st ""You Are Lovely Friendship""... good morning dear"
0,"Tonight? Yeah, I would be down for that"
0,What should i eat fo lunch senor
0,"He said that he had a right giggle when he saw you again! You would possibly be the first person2die from NVQ, but think how much you could for! "
0,No break time one... How... I come out n get my stuff fr ü?
1,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
0,"I am there and I can see you, but you cannot see me ? Maybe you should reboot ym ? I seen the buzz"
0,Do you still have the grinder?
1,No 1 POLYPHONIC tone 4 you are mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell you are friends. 150p/tone. 16 reply HL 4info
0,"Love is not a decision, it is a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,K.i did't see you.:)k:)where are you now?
0,So i am doing a list of buyers.
0,"No idea, I guess we will work that out an hour after we are supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
0,Mm not entirely sure i understood that text but hey. Ho. Which weekend?
0,They released vday shirts and when you put it on it makes your bottom half naked instead of those white underwear.
0,Don know..he is watching film in computer..
0,No before Thursday
0,"Oh, then your phone phoned me but it disconnected"
0,Id onluy matters when getting on from offcampus
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
0,"Excellent, I will see what riley's plans are"
0,I will see in half an hour
1,"You have won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
0,Ew are you one of them?
0,Also hi wesley how've you been
0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
0,Imagine Life WITHOUT ME... see.. How fast you are searching me?Do not worry.. l'm always there To disturb YOU.. Goodnoon..:)
0,"Hm good morning, headache anyone? :-)"
0,Yeah no probs - last night is obviously catching up with you... Speak soon 
1,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This message is free
0,I might go 2 sch. Yar at e salon now v boring.
0, &lt;#&gt;  mins but i had to stop somewhere first.
0,"&lt;#&gt;  is fast approaching. So, Wish you a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 YOU. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING YOU ALL THESE...your's Raj"
0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
0,I did not get the second half of that message
0,Wat time do you wan 2 meet me later?
0,I thank you so much for all you do with selflessness. I love you plenty.
0,Am in film ill call you later.
0,How dare you change my ring
0,You are a very very very very bad girl. Or lady.
0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
0,"What part of ""do not initiate"" do not you understand"
0,I finished my lunch already. YOU wake up already?
0,You still at the game?
0,You have got tallent but you are wasting.
0,What is your record for one night? :)
0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
0, going to let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
0,Jokin only lar... :-) depends on which phone my father can get lor...
0,"Aight, let me know what is up"
0,Get ready for  &lt;#&gt;  inches of pleasure...
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0,;-) ok. I feel like john lennon.
0,Cos darren say ü considering mah so i ask ü...
0,You are not bothering me but you have to trust my answers. Pls.
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r you clearing my beautiful footprints? Waves replied: A fox was following you are footprints to catch you! that is y i cleared it off:) frndsship never let us you dwn :-) GUD nyt..
0,Aight what time you want me to come up?
0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Do not you wish to come to me on your own anymore?
0,Your bill at 3 is £33.65 so that is not bad!
0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
0,"Hello, yeah i have just got out of the bath and need to do my hair so i will come up when i am done, yeah?"
0,So how is the weather over there?
0,"Ok. Not much to do here though. H&M Friday, cannot wait. Do Not Know wot the hell i am going to do for another 3 weeks! Become a slob- oh wait, already done that! "
0,Die... Now i have e toot fringe again...
0,Lol they do not know about my awesome phone. I could click delete right now if I want.
0,Ok
0,"Awesome question with a cute answer: Someone asked a boy ""how is you are life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
0,Please leave this topic..sorry for telling that..
0,Pls send me the correct name da.
0,What happened to our yo date?
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
0,Webpage s not available!
0,Just woke up. Yeesh its late. But I did not fall asleep til &lt;#&gt; am :/
1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
0,K..k...from tomorrow onwards started ah?
0,What you talking bout early morning? It is almost noon where your at!
0,Fine. Do you remember me.
1,"Hi babe its Jordan, how r you? I Am home from abroad and lonely, text me back if you want to chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
0,Ok. How many should i buy.
0,"Sounds good, keep me posted"
1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
0,Ok. So april. Cannot wait
0,Boy you best get yo ass out here quick
0,Ay wana meet on sat?ü wkg on sat?
0,I am now but have to wait till 2 for the bus to pick me.
0,Apart from the one i told you about yesterday?
0,Ok lor... But buy wat?
0,Somebody should go to andros and steal ice
0,Don know. I did't message him recently.
0,Take us out shopping and Mark will distract Isaiah.=D
0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
0,There is no sense in my foot and penis.
0,Okay but i thought you were the expert
0,*deep sigh* ... I miss you :-( ... I am really surprised you have not gone to the net cafe yet to get to me ... Do not you miss me?
0,S.s:)i thinl role is like sachin.just standing. Others have to hit.
0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
0,"And very importantly, all we discuss is between you and i only."
0,K..k:)how about your training process?
0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth you wan 2 send me there or wat?
0,In da car park 
0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
0,So i asked how is anthony. Dad. And your bf
0,"'Wnevr i wana fal in love vth my books, My bed fals in love vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
0,What Today-sunday..sunday is holiday..so no work..
0,Am going to take bath ill place the key in window:-)
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
0,"Dear, take care. I am just reaching home.love you a lot."
0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they do not ignore that.
0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
0,"Yo, you at jp and hungry like a mofo?"
0,This is all just creepy and crazy to me.
0,Ok... I din get you are message...
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Pathaya enketa maraikara pa'
0,Even if he my friend he is a priest call him now
0,"YOU so lousy, run already come back then half dead... Hee..."
0,That is y i said it is bad dat all e gals know you... Wat you doing now?
0,Or remind me in a few hrs.
0,"I had been hoping i would not have to send you this message. My rent is due and i do not have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
0,Hi. Happy New Year. I do not mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
0,Hello hun how ru? Its here by the way. I Am good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. How Is everyone else?
0,Lol I was going to last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week because they announced it on the blog.
1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
0,"Short But Cute : "" Be a good person , but do not try to prove"" ..... Gud mrng..."
0,Just have not decided where yet eh ?
0,"Wat time liao, where still got."
0,Yes watching footie but worried we are going to blow it - Phil Neville?
0,I wait 4 ü inside da car park...
0,Uncle Abbey! Happy New Year. Abiola
0,Now am free call me pa.
0,R you saying i should re order the slippers cos i had to pay for returning it.
0,Stop knowing me so well!
0,Good evening! this is roger. How are you?
0,Small problem in auction:)punj now asking tiwary
1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
0,He telling not to tell any one. If so treat for me hi hi hi
0,My uncles in Atlanta. Wish you guys a great semester.
1,1st wk FREE! Gr8 tones str8 2 you each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
0,YOU coming 2 pick me?
0,That Is cool. i liked your photos. You are very sexy!
0,would you fuckin believe it they did not know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked
0,"Haha better late than ever, any way I could swing by?"
0,Ok. But i finish at 6.
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you have been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
0,I have been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
0,So no messages. Had food?
0,Ok going to sleep. Hope i can meet her.
0,Wat makes some people dearer is not just de happiness dat you feel when you meet them but de pain you feel when you miss dem!!!
0,Can you let me know details of fri when you find out cos I am not in tom or fri. mentionned chinese. Thanks
0,You are right I have now that I think about it
0,Wat r you doing now?
0,Is you are lecture over?
1,sexy sexy cum and text me i am wet and warm and ready for some porn! you up for some fun? THIS MESSAGE IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
0,Customer place i will call you
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
0,Boy; I love you Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love YOU kano;-)
0,"Haha I heard that, text me when you are around"
0,I.ll get there tomorrow and send it to you
0,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD YOU. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN I AM NOT ASLEEP..."
0,Oh that is late! Well have a good night and i will give you a call tomorrow. Iam now going to go to sleep night night
0,CHEERS YOU TEX MECAUSE YOU WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
0,"Sorry,  in meeting I will call you later"
0,Yo! Howz you? girls never rang after india. L
0,Yeah but which is worse for i
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0,I tagged MY friends that you seemed to count as YOUR friends.
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
0,Ok...
0,Long time. You remember me today.
0,Have Not shopping now lor i juz arrive only
0,Thank you. IT BETTER WORK OUT BECAUSE I WILL FEEL USED OTHERWISE
0,Are you up for the challenge? I know i am :)
0,How much did you are hdd casing cost.
0,Mystery solved! Just opened my email and he is sent me another batch! Is not he a sweetie
0,I cannot describe how lucky you are that I am actually awake by noon
1,This is the 2nd time we have tried to contact you. YOU have won the £1450 prize to claim just call 09053750005 before 310303. T&Cs/stop SMS 08718725756. 140ppm
0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its you are fault, I am basically GOOD"
0,Cheers for the card ... Is it that time of year already?
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
0,Ugh hopefully the asus people do not randomly do a reformat.
0,"Have not seen my facebook, huh? Lol!"
0,"Mah b, I will pick it up tomorrow"
0,Still otside le..you come 2morrow maga..
0,Do you still have plumbers tape and a wrench we could borrow?
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
0,It vl bcum more difficult..
1,YOU ARE GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
0,Have Not still waitin as usual... Ü come back sch oredi?
0,In meeting da. I will call you
0,K k :-):-) then watch some films.
0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
0,There the size of elephant tablets & you shove um up you are ass!!
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,Do Not Know i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it is da one ü cut you are hair. 
0,Good morning pookie pie! Lol hope I did not wake you up
0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULD NOT BE A PROBLEM.
0,Happy birthday to you....dear.with lots of love.rakhesh NRI
0,Howz that persons story
1,"This is the 2nd time we have tried 2 contact you. YOU have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
0,X2  &lt;#&gt; . Are you going to get that
0,Hi neva worry bout da truth coz the truth will lead me 2 you are heart. Its the least a unique person like you deserve. Sleep tight or morning
1,YOU ARE awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
0,Is you are paper today in e morn or aft?
0,I will lick up every drop :) are you ready to use your mouth as well?
0,And you! Will expect you whenever you text! Hope all goes well tomo 
0,Great. P diddy is my neighbor and comes for toothpaste every morning
0,"I av a new number,  . Wil you only use this one,ta."
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
0,7 lor... Change 2 suntec... Wat time you coming?
0,No de.am seeing in online shop so that i asked.
0,Just curious because my cuz asked what I was up to
0,Nice.nice.how is it working?
0,Okay lor... Wah... like that def they will not let us go... Haha... What did they say in the terms and conditions?
0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
0,She is good. How are you. Where r you working now
0,"Oh, yes, I have just been a little under the weather so i have kind of been coccooning at home"
0,At home also.
0,This phone has the weirdest auto correct.
0,Oops my phone died and I did not even know. Yeah I like it better.
0,Have Not mus ask if you can 1st wat. Of meet 4 lunch den you n him meet can already lor. Or you wan 2 go ask da ge 1st then confirm w me as soon as possible?
0,"She said,'' do you mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE I AM GONE(YOU KNOW THE 1IM TALKIN BOUT!)xx"
0,We got a divorce. Lol. She.s here
0,What is you are pin?
0,"Babe, have you got enough money to pick up bread and milk ? And I will give you it back when you get home ?"
0,I want snow. It is just freezing and windy.
1,URGENT! We are trying to contact YOU. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
0,Come to mahal bus stop.. &lt;DECIMAL&gt;
0,Don know:)this week i am going to tirunelvai da.
0,Me too baby! I promise to treat you well! I bet you will take good care of me...
0,Its like that hotel dusk game i think. You solve puzzles in a area thing
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
0,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
0,Well that must be a pain to catch
0,Sorry da thangam.it is my mistake.
0,I need... Coz i never go before 
0,"Rose for red,red for blood,blood for heart,heart for you. But you for me.... Send it is to all you are friends.. Including me.. If you like me.. If you get back, 1-you r poor in relation! 2-you need some 1 to support 3-you r frnd 2 many 4-some1 luvs you 5+- some1 is praying god to marry you.:-) try it...."
0,Wife.how she knew the time of murder exactly
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
1,You Are cash-balance is currently 500 pounds - to maximize you are cash-in now send COLLECT to 83600 only 150p/message. CC: 08718720201 PO BOX 114/14 TCR/W1
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
0,No plm i will come da. On the way.
0,Guess he wants alone time. We could just show up and watch when they do..
0,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
0,Yup ü not comin :-(
0,"Yes, princess. Toledo."
0,"Aight text me when you are back at mu and I will swing by, need somebody to get the door for me"
0,Ron say fri leh. N he said ding tai feng cannot make reservations. But he said wait lor.
0,Good. No swimsuit allowed :)
0,Am okay. Will soon be over. All the best
0,"A cute thought for friendship: ""Its not necessary to share every secret with you are close Frnd, but watever you shared should be true""...."
0,Ok i have sent you da latest version of da project.
0,Good Morning my Dear........... Have a great &amp; successful day.
0,Pls accept me for one day. Or am begging you change the number.
0,Squeeeeeze!! This is christmas hug.. If you lik my frndshp den hug me back.. If you get 3 you r cute:) 6 you r luvd:* 9 you r so lucky;) None? People hate you:
0,"Its ok, if anybody asks about me, you tel them..:-P"
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
0,* You going to ring this weekend or wot?
0,Also track down any lighters you can find
0,"Sorry, I cannot help you on this."
0,"Babe, I need your advice"
0,"I‘ll leave around four, ok?"
0,Come to medical college at 7pm ......forward it da
0,K:)k..its good:)when are you going?
0,I can make lasagna for you... vodka...
0,HI ITS KATE CAN YOU GIVE ME A RING AS SOON AS POSSIBLE XXX
0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
0,"No, but you told me you were going, before you got drunk!"
0,He fucking chickened out. He messaged me he would be late and woould buzz me and then I did not hear a word from him
1,"Congratulations! Thanks to a good friend YOU have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
0,I am always looking for an excuse to be in the city.
0,Yup i am still having coffee wif my frens... My fren drove she will give me a lift...
0,O shore are you takin the bus
0,So you going to get deus ex?
0,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
0,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
0,Ok then i come n pick you at engin?
0,Which is why i never wanted to tell you any of this. Which is why i am so short with you and on-edge as of late.
0,Raviyog Peripherals bhayandar east
0,K actually can you guys meet me at the sunoco on howard? It should be right on the way
1,You have 1 new voicemail. Please call 08719181513.
0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
0,Just finished eating. Got you a plate. NOT leftovers this time.
0,Thanx a lot...
0,Hurry home you big butt. Hang up on your last caller if you have to. Food is done and I am starving. Do not ask what I cooked.
0,Lol your right. What diet? Everyday I cheat anyway. I am meant to be a fatty :(
0,Its a great day. Do have yourself a beautiful one.
0,What happened in interview?
